0,0,0,0,0,1.98328643763
0,0,1,0,0,1.58328643763
0,0,2,0,0,1.26328643763
0,0,3,0,0,1.02328643763
0,0,4,0,0,0.863286437627
0,0,5,0,0,0.783286437627
0,0,6,0,0,0.783286437627
0,0,7,0,0,0.863286437627
0,0,8,0,0,1.02328643763
0,0,9,0,0,1.26328643763
0,0,10,0,0,1.58328643763
0,1,0,0,0,1.75687515251
0,1,1,0,0,1.35687515251
0,1,2,0,0,1.03687515251
0,1,3,0,0,0.796875152513
0,1,4,0,0,0.636875152513
0,1,5,0,0,0.556875152513
0,1,6,0,0,0.556875152513
0,1,7,0,0,0.636875152513
0,1,8,0,0,0.796875152513
0,1,9,0,0,1.03687515251
0,1,10,0,0,1.35687515251
0,2,0,0,0,1.59130962103
0,2,1,0,0,1.19130962103
0,2,2,0,0,0.871309621031
0,2,3,0,0,0.631309621031
0,2,4,0,0,0.471309621031
0,2,5,0,0,0.391309621031
0,2,6,0,0,0.391309621031
0,2,7,0,0,0.471309621031
0,2,8,0,0,0.631309621031
0,2,9,0,0,0.871309621031
0,2,10,0,0,1.19130962103
0,3,0,0,0,1.48046703857
0,3,1,0,0,1.08046703857
0,3,2,0,0,0.760467038573
0,3,3,0,0,0.520467038573
0,3,4,0,0,0.360467038573
0,3,5,0,0,0.280467038573
0,3,6,0,0,0.280467038573
0,3,7,0,0,0.360467038573
0,3,8,0,0,0.520467038573
0,3,9,0,0,0.760467038573
0,3,10,0,0,1.08046703857
0,4,0,0,0,1.41769609728
0,4,1,0,0,1.01769609728
0,4,2,0,0,0.697696097281
0,4,3,0,0,0.457696097281
0,4,4,0,0,0.297696097281
0,4,5,0,0,0.217696097281
0,4,6,0,0,0.217696097281
0,4,7,0,0,0.297696097281
0,4,8,0,0,0.457696097281
0,4,9,0,0,0.697696097281
0,4,10,0,0,1.01769609728
0,5,0,0,0,1.3975
0,5,1,0,0,0.9975
0,5,2,0,0,0.6775
0,5,3,0,0,0.4375
0,5,4,0,0,0.2775
0,5,5,0,0,0.1975
0,5,6,0,0,0.1975
0,5,7,0,0,0.2775
0,5,8,0,0,0.4375
0,5,9,0,0,0.6775
0,5,10,0,0,0.9975
0,6,0,0,0,1.41769609728
0,6,1,0,0,1.01769609728
0,6,2,0,0,0.697696097281
0,6,3,0,0,0.457696097281
0,6,4,0,0,0.297696097281
0,6,5,0,0,0.217696097281
0,6,6,0,0,0.217696097281
0,6,7,0,0,0.297696097281
0,6,8,0,0,0.457696097281
0,6,9,0,0,0.697696097281
0,6,10,0,0,1.01769609728
0,7,0,0,0,1.48046703857
0,7,1,0,0,1.08046703857
0,7,2,0,0,0.760467038573
0,7,3,0,0,0.520467038573
0,7,4,0,0,0.360467038573
0,7,5,0,0,0.280467038573
0,7,6,0,0,0.280467038573
0,7,7,0,0,0.360467038573
0,7,8,0,0,0.520467038573
0,7,9,0,0,0.760467038573
0,7,10,0,0,1.08046703857
0,8,0,0,0,1.59130962103
0,8,1,0,0,1.19130962103
0,8,2,0,0,0.871309621031
0,8,3,0,0,0.631309621031
0,8,4,0,0,0.471309621031
0,8,5,0,0,0.391309621031
0,8,6,0,0,0.391309621031
0,8,7,0,0,0.471309621031
0,8,8,0,0,0.631309621031
0,8,9,0,0,0.871309621031
0,8,10,0,0,1.19130962103
0,9,0,0,0,1.75687515251
0,9,1,0,0,1.35687515251
0,9,2,0,0,1.03687515251
0,9,3,0,0,0.796875152513
0,9,4,0,0,0.636875152513
0,9,5,0,0,0.556875152513
0,9,6,0,0,0.556875152513
0,9,7,0,0,0.636875152513
0,9,8,0,0,0.796875152513
0,9,9,0,0,1.03687515251
0,9,10,0,0,1.35687515251
0,10,0,0,0,1.98328643763
0,10,1,0,0,1.58328643763
0,10,2,0,0,1.26328643763
0,10,3,0,0,1.02328643763
0,10,4,0,0,0.863286437627
0,10,5,0,0,0.783286437627
0,10,6,0,0,0.783286437627
0,10,7,0,0,0.863286437627
0,10,8,0,0,1.02328643763
0,10,9,0,0,1.26328643763
0,10,10,0,0,1.58328643763
1,0,0,0,0,1.75687515251
1,0,1,0,0,1.35687515251
1,0,2,0,0,1.03687515251
1,0,3,0,0,0.796875152513
1,0,4,0,0,0.636875152513
1,0,5,0,0,0.556875152513
1,0,6,0,0,0.556875152513
1,0,7,0,0,0.636875152513
1,0,8,0,0,0.796875152513
1,0,9,0,0,1.03687515251
1,0,10,0,0,1.35687515251
1,1,0,0,0,1.5461291501
1,1,1,0,0,1.1461291501
1,1,2,0,0,0.826129150102
1,1,3,0,0,0.586129150102
1,1,4,0,0,0.426129150102
1,1,5,0,0,0.346129150102
1,1,6,0,0,0.346129150102
1,1,7,0,0,0.426129150102
1,1,8,0,0,0.586129150102
1,1,9,0,0,0.826129150102
1,1,10,0,0,1.1461291501
1,2,0,0,0,1.3975
1,2,1,0,0,0.9975
1,2,2,0,0,0.6775
1,2,3,0,0,0.4375
1,2,4,0,0,0.2775
1,2,5,0,0,0.1975
1,2,6,0,0,0.1975
1,2,7,0,0,0.2775
1,2,8,0,0,0.4375
1,2,9,0,0,0.6775
1,2,10,0,0,0.9975
1,3,0,0,0,1.303072809
1,3,1,0,0,0.903072809
1,3,2,0,0,0.583072809
1,3,3,0,0,0.343072809
1,3,4,0,0,0.183072809
1,3,5,0,0,0.103072809
1,3,6,0,0,0.103072809
1,3,7,0,0,0.183072809
1,3,8,0,0,0.343072809
1,3,9,0,0,0.583072809
1,3,10,0,0,0.903072809
1,4,0,0,0,1.25287887488
1,4,1,0,0,0.852878874876
1,4,2,0,0,0.532878874876
1,4,3,0,0,0.292878874876
1,4,4,0,0,0.132878874876
1,4,5,0,0,0.0528788748765
1,4,6,0,0,0.0528788748765
1,4,7,0,0,0.132878874876
1,4,8,0,0,0.292878874876
1,4,9,0,0,0.532878874876
1,4,10,0,0,0.852878874876
1,5,0,0,0,1.2375
1,5,1,0,0,0.8375
1,5,2,0,0,0.5175
1,5,3,0,0,0.2775
1,5,4,0,0,0.1175
1,5,5,0,0,0.0375
1,5,6,0,0,0.0375
1,5,7,0,0,0.1175
1,5,8,0,0,0.2775
1,5,9,0,0,0.5175
1,5,10,0,0,0.8375
1,6,0,0,0,1.25287887488
1,6,1,0,0,0.852878874876
1,6,2,0,0,0.532878874876
1,6,3,0,0,0.292878874876
1,6,4,0,0,0.132878874876
1,6,5,0,0,0.0528788748765
1,6,6,0,0,0.0528788748765
1,6,7,0,0,0.132878874876
1,6,8,0,0,0.292878874876
1,6,9,0,0,0.532878874876
1,6,10,0,0,0.852878874876
1,7,0,0,0,1.303072809
1,7,1,0,0,0.903072809
1,7,2,0,0,0.583072809
1,7,3,0,0,0.343072809
1,7,4,0,0,0.183072809
1,7,5,0,0,0.103072809
1,7,6,0,0,0.103072809
1,7,7,0,0,0.183072809
1,7,8,0,0,0.343072809
1,7,9,0,0,0.583072809
1,7,10,0,0,0.903072809
1,8,0,0,0,1.3975
1,8,1,0,0,0.9975
1,8,2,0,0,0.6775
1,8,3,0,0,0.4375
1,8,4,0,0,0.2775
1,8,5,0,0,0.1975
1,8,6,0,0,0.1975
1,8,7,0,0,0.2775
1,8,8,0,0,0.4375
1,8,9,0,0,0.6775
1,8,10,0,0,0.9975
1,9,0,0,0,1.5461291501
1,9,1,0,0,1.1461291501
1,9,2,0,0,0.826129150102
1,9,3,0,0,0.586129150102
1,9,4,0,0,0.426129150102
1,9,5,0,0,0.346129150102
1,9,6,0,0,0.346129150102
1,9,7,0,0,0.426129150102
1,9,8,0,0,0.586129150102
1,9,9,0,0,0.826129150102
1,9,10,0,0,1.1461291501
1,10,0,0,0,1.75687515251
1,10,1,0,0,1.35687515251
1,10,2,0,0,1.03687515251
1,10,3,0,0,0.796875152513
1,10,4,0,0,0.636875152513
1,10,5,0,0,0.556875152513
1,10,6,0,0,0.556875152513
1,10,7,0,0,0.636875152513
1,10,8,0,0,0.796875152513
1,10,9,0,0,1.03687515251
1,10,10,0,0,1.35687515251
2,0,0,0,0,1.59130962103
2,0,1,0,0,1.19130962103
2,0,2,0,0,0.871309621031
2,0,3,0,0,0.631309621031
2,0,4,0,0,0.471309621031
2,0,5,0,0,0.391309621031
2,0,6,0,0,0.391309621031
2,0,7,0,0,0.471309621031
2,0,8,0,0,0.631309621031
2,0,9,0,0,0.871309621031
2,0,10,0,0,1.19130962103
2,1,0,0,0,1.3975
2,1,1,0,0,0.9975
2,1,2,0,0,0.6775
2,1,3,0,0,0.4375
2,1,4,0,0,0.2775
2,1,5,0,0,0.1975
2,1,6,0,0,0.1975
2,1,7,0,0,0.2775
2,1,8,0,0,0.4375
2,1,9,0,0,0.6775
2,1,10,0,0,0.9975
2,2,0,0,0,1.26897186258
2,2,1,0,0,0.868971862576
2,2,2,0,0,0.548971862576
2,2,3,0,0,0.308971862576
2,2,4,0,0,0.148971862576
2,2,5,0,0,0.0689718625761
2,2,6,0,0,0.0689718625761
2,2,7,0,0,0.148971862576
2,2,8,0,0,0.308971862576
2,2,9,0,0,0.548971862576
2,2,10,0,0,0.868971862576
2,3,0,0,0,1.19638974491
2,3,1,0,0,0.796389744907
2,3,2,0,0,0.476389744907
2,3,3,0,0,0.236389744907
2,3,4,0,0,0.0763897449072
2,3,5,0,0,-0.0036102550928
2,3,6,0,0,-0.0036102550928
2,3,7,0,0,0.0763897449072
2,3,8,0,0,0.236389744907
2,3,9,0,0,0.476389744907
2,3,10,0,0,0.796389744907
2,4,0,0,0,1.16504446797
2,4,1,0,0,0.765044467966
2,4,2,0,0,0.445044467966
2,4,3,0,0,0.205044467966
2,4,4,0,0,0.0450444679663
2,4,5,0,0,-0.0349555320337
2,4,6,0,0,-0.0349555320337
2,4,7,0,0,0.0450444679663
2,4,8,0,0,0.205044467966
2,4,9,0,0,0.445044467966
2,4,10,0,0,0.765044467966
2,5,0,0,0,1.1575
2,5,1,0,0,0.7575
2,5,2,0,0,0.4375
2,5,3,0,0,0.1975
2,5,4,0,0,0.0375
2,5,5,0,0,-0.0425
2,5,6,0,0,-0.0425
2,5,7,0,0,0.0375
2,5,8,0,0,0.1975
2,5,9,0,0,0.4375
2,5,10,0,0,0.7575
2,6,0,0,0,1.16504446797
2,6,1,0,0,0.765044467966
2,6,2,0,0,0.445044467966
2,6,3,0,0,0.205044467966
2,6,4,0,0,0.0450444679663
2,6,5,0,0,-0.0349555320337
2,6,6,0,0,-0.0349555320337
2,6,7,0,0,0.0450444679663
2,6,8,0,0,0.205044467966
2,6,9,0,0,0.445044467966
2,6,10,0,0,0.765044467966
2,7,0,0,0,1.19638974491
2,7,1,0,0,0.796389744907
2,7,2,0,0,0.476389744907
2,7,3,0,0,0.236389744907
2,7,4,0,0,0.0763897449072
2,7,5,0,0,-0.0036102550928
2,7,6,0,0,-0.0036102550928
2,7,7,0,0,0.0763897449072
2,7,8,0,0,0.236389744907
2,7,9,0,0,0.476389744907
2,7,10,0,0,0.796389744907
2,8,0,0,0,1.26897186258
2,8,1,0,0,0.868971862576
2,8,2,0,0,0.548971862576
2,8,3,0,0,0.308971862576
2,8,4,0,0,0.148971862576
2,8,5,0,0,0.0689718625761
2,8,6,0,0,0.0689718625761
2,8,7,0,0,0.148971862576
2,8,8,0,0,0.308971862576
2,8,9,0,0,0.548971862576
2,8,10,0,0,0.868971862576
2,9,0,0,0,1.3975
2,9,1,0,0,0.9975
2,9,2,0,0,0.6775
2,9,3,0,0,0.4375
2,9,4,0,0,0.2775
2,9,5,0,0,0.1975
2,9,6,0,0,0.1975
2,9,7,0,0,0.2775
2,9,8,0,0,0.4375
2,9,9,0,0,0.6775
2,9,10,0,0,0.9975
2,10,0,0,0,1.59130962103
2,10,1,0,0,1.19130962103
2,10,2,0,0,0.871309621031
2,10,3,0,0,0.631309621031
2,10,4,0,0,0.471309621031
2,10,5,0,0,0.391309621031
2,10,6,0,0,0.391309621031
2,10,7,0,0,0.471309621031
2,10,8,0,0,0.631309621031
